dataset,cell_id_1,cell_id_2,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,avg_entropy_per_col,Unique_Code_In_A_Row,percent_uniq_barcode,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row,bit1_cell1,bit2_cell1,bit3_cell1,bit4_cell1,bit5_cell1,bit6_cell1,bit7_cell1,bit8_cell1,bit9_cell1,bit10_cell1,no_1_row_cell1,no_2_row_cell1,no_0_row_cell1,no_0+2_row_cell1,entropy_row_cell1,bit1_cell2,bit2_cell2,bit3_cell2,bit4_cell2,bit5_cell2,bit6_cell2,bit7_cell2,bit8_cell2,bit9_cell2,bit10_cell2,no_1_row_cell2,no_2_row_cell2,no_0_row_cell2,no_0+2_row_cell2,entropy_row_cell2,level
4,12,,10,0.4,0.8,0.6,0.0,0.2,1.0,0.5,0.2,0.0,1.0,0.4,0.2,0.0,0.8,0.0,0.0,0.2,0.6,0.8,0.0,0.2,0.0,0.4,0.2,0.8,0.0,0.3,0.2,0.2,0.0,10,0,8,0,8,0,0.458146008,0.217322011,0.292285253,0.217322011,0.217322011,0.0,0.447172622,0.412697252,0.217322011,0.0,0.2479589179,4,0.4,7,3,4,2,4,1,0.47,0.3,0.23,5.3,1,1,1,2,0,1,1,0,2,1,6,2,2,4,1.37095059445467,,,,,,,,,,,,,,,,4
5,1,,8,0.375,1.0,0.25,0.75,0.375,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.75,0.25,0.5,1.0,0.0,0.875,0.75,0.5,8,0,4,0,8,0,0.423139521,0.0,0.24421905,0.24421905,0.423139521,0.0,0.0,0.163629202,0.24421905,0.301029996,0.204359539,6,0.75,6,3,3,0,6,2,0.425,0.1,0.475,5.75,0,1,0,1,0,0,1,0,0,1,4,0,6,6,0.970950594454669,,,,,,,,,,,,,,,,3
5,2,,8,0.375,1.0,0.25,0.75,0.375,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.75,0.25,0.5,1.0,0.0,0.875,0.75,0.5,8,0,4,0,8,0,0.423139521,0.0,0.24421905,0.24421905,0.423139521,0.0,0.0,0.163629202,0.24421905,0.301029996,0.204359539,6,0.75,6,3,3,0,6,2,0.425,0.1,0.475,5.75,2,1,0,1,1,0,1,0,0,0,4,1,5,6,1.36096404744368,,,,,,,,,,,,,,,,3
5,3,,8,0.375,1.0,0.25,0.75,0.375,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.75,0.25,0.5,1.0,0.0,0.875,0.75,0.5,8,0,4,0,8,0,0.423139521,0.0,0.24421905,0.24421905,0.423139521,0.0,0.0,0.163629202,0.24421905,0.301029996,0.204359539,6,0.75,6,3,3,0,6,2,0.425,0.1,0.475,5.75,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,3
5,4,,8,0.375,1.0,0.25,0.75,0.375,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.75,0.25,0.5,1.0,0.0,0.875,0.75,0.5,8,0,4,0,8,0,0.423139521,0.0,0.24421905,0.24421905,0.423139521,0.0,0.0,0.163629202,0.24421905,0.301029996,0.204359539,6,0.75,6,3,3,0,6,2,0.425,0.1,0.475,5.75,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,3
5,5,,8,0.375,1.0,0.25,0.75,0.375,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.75,0.25,0.5,1.0,0.0,0.875,0.75,0.5,8,0,4,0,8,0,0.423139521,0.0,0.24421905,0.24421905,0.423139521,0.0,0.0,0.163629202,0.24421905,0.301029996,0.204359539,6,0.75,6,3,3,0,6,2,0.425,0.1,0.475,5.75,1,1,0,1,2,0,1,2,2,1,5,3,2,5,1.48547529722733,,,,,,,,,,,,,,,,3
5,6,,8,0.375,1.0,0.25,0.75,0.375,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.75,0.25,0.5,1.0,0.0,0.875,0.75,0.5,8,0,4,0,8,0,0.423139521,0.0,0.24421905,0.24421905,0.423139521,0.0,0.0,0.163629202,0.24421905,0.301029996,0.204359539,6,0.75,6,3,3,0,6,2,0.425,0.1,0.475,5.75,2,1,0,1,0,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,3
5,7,,8,0.375,1.0,0.25,0.75,0.375,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.75,0.25,0.5,1.0,0.0,0.875,0.75,0.5,8,0,4,0,8,0,0.423139521,0.0,0.24421905,0.24421905,0.423139521,0.0,0.0,0.163629202,0.24421905,0.301029996,0.204359539,6,0.75,6,3,3,0,6,2,0.425,0.1,0.475,5.75,1,1,1,1,0,0,1,0,0,1,6,0,4,4,0.970950594454669,,,,,,,,,,,,,,,,3
5,8,,8,0.375,1.0,0.25,0.75,0.375,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.75,0.25,0.5,1.0,0.0,0.875,0.75,0.5,8,0,4,0,8,0,0.423139521,0.0,0.24421905,0.24421905,0.423139521,0.0,0.0,0.163629202,0.24421905,0.301029996,0.204359539,6,0.75,6,3,3,0,6,2,0.425,0.1,0.475,5.75,1,1,1,1,0,0,1,0,2,1,6,1,3,4,1.29546184423832,,,,,,,,,,,,,,,,3
6,1,,4,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,4,0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.24421905,0.0,0.0,0.0,0.0,0.024421905,11,2.75,4,3,1,1,6,5,0.325,0.1,0.575,6.75,2,1,0,0,1,1,1,0,0,0,4,1,5,6,1.36096404744368,,,,,,,,,,,,,,,,2
6,2,,4,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,4,0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.24421905,0.0,0.0,0.0,0.0,0.024421905,11,2.75,4,3,1,1,6,5,0.325,0.1,0.575,6.75,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,2
6,3,,4,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,4,0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.24421905,0.0,0.0,0.0,0.0,0.024421905,11,2.75,4,3,1,1,6,5,0.325,0.1,0.575,6.75,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,2
6,4,,4,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,4,0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.24421905,0.0,0.0,0.0,0.0,0.024421905,11,2.75,4,3,1,1,6,5,0.325,0.1,0.575,6.75,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,2
7,12,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,0,1,0,0,0,4,2,4,6,1.52192809488736,,,,,,,,,,,,,,,,4
7,1,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,0,1,0,1,0,0,1,5,1,4,5,1.36096404744368,,,,,,,,,,,,,,,,5
7,2,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,2,2,1,6,4,0,4,0.970950594454669,,,,,,,,,,,,,,,,5
7,3,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,0,1,0,1,0,0,0,3,1,6,7,1.29546184423832,,,,,,,,,,,,,,,,5
7,4,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,2,1,1,0,0,2,1,4,3,3,6,1.57095059445467,,,,,,,,,,,,,,,,5
7,5,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,2,2,1,6,4,0,4,0.970950594454669,,,,,,,,,,,,,,,,5
7,6,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,2,2,1,6,4,0,4,0.970950594454669,,,,,,,,,,,,,,,,5
7,7,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,1,0,0,1,2,1,1,7,1,2,3,1.15677964944704,,,,,,,,,,,,,,,,5
7,8,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,1,0,0,1,2,1,1,7,1,2,3,1.15677964944704,,,,,,,,,,,,,,,,5
7,9,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,2,1,1,7,3,0,3,0.881290899230693,,,,,,,,,,,,,,,,5
7,10,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,0,1,1,2,2,1,0,0,1,1,5,2,3,5,1.48547529722733,,,,,,,,,,,,,,,,5
7,13,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,0,0,0,1,0,0,0,2,1,2,2,6,8,1.37095059445467,,,,,,,,,,,,,,,,5
7,14,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,0,0,0,1,0,0,0,2,1,2,2,6,8,1.37095059445467,,,,,,,,,,,,,,,,5
7,15,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,0,1,0,1,0,2,1,4,2,4,6,1.52192809488736,,,,,,,,,,,,,,,,5
7,16,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,0,1,0,1,0,2,1,4,2,4,6,1.52192809488736,,,,,,,,,,,,,,,,5
7,33,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,2,2,1,1,1,1,2,1,7,3,0,3,0.881290899230693,,,,,,,,,,,,,,,,5
7,34,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,2,0,1,1,2,0,1,6,2,2,4,1.37095059445467,,,,,,,,,,,,,,,,5
7,35,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,1,2,0,1,2,2,1,6,3,1,4,1.29546184423832,,,,,,,,,,,,,,,,5
7,36,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,1,1,0,1,0,0,0,4,1,5,6,1.36096404744368,,,,,,,,,,,,,,,,5
7,43,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,1,6,2,2,4,1.37095059445467,,,,,,,,,,,,,,,,5
7,44,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,1,6,2,2,4,1.37095059445467,,,,,,,,,,,,,,,,5
7,45,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,1,6,2,2,4,1.37095059445467,,,,,,,,,,,,,,,,5
7,46,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,0,5,2,3,5,1.48547529722733,,,,,,,,,,,,,,,,5
7,17,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,2,1,6,2,2,4,1.37095059445467,,,,,,,,,,,,,,,,6
7,18,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,2,1,6,2,2,4,1.37095059445467,,,,,,,,,,,,,,,,6
7,19,,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0.0,0.025641026,0.461538462,0.102564103,0.0,0.0,0.205128205,0.435897436,0.0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,0.2845437329,4,0.102564102564103,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,1,1,7,1,2,3,1.15677964944704,,,,,,,,,,,,,,,,6
