,dataset,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,Unique_Code_In_A_Row,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,level
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,0,1,0,1,0,0,0,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,2,1,1,0,0,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,2,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,2,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,1,0,0,1,2,1,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,1,0,0,1,2,1,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,2,1,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,0,1,1,2,2,1,0,0,1,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,0,0,0,1,0,0,0,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,0,0,0,1,0,0,0,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,0,1,0,1,0,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,0,1,0,1,0,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,2,2,1,1,1,1,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,2,0,1,1,2,0,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,1,2,0,1,2,2,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,1,1,0,1,0,0,0,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,1,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,0,5
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,2,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,2,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,1,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,1,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,2,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,0,1,0,1,0,2,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,1,1,0,1,0,0,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,1,2,1,1,1,0,0,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,0,1,0,0,1,0,2,0,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,1,0,0,1,0,0,0,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,2,1,1,1,0,0,0,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,2,0,1,1,0,1,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,1,1,0,1,0,2,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,2,1,0,0,1,0,1,0,2,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,2,2,1,1,0,1,1,6
6,7,39,0.282051282,0.948717949,0.717948718,0.333333333,0.743589744,0.435897436,0.897435897,0.025641026,0.230769231,0.820512821,0.692307692,0,0.025641026,0.461538462,0.102564103,0,0,0.205128205,0.435897436,0,0.025641026,0.051282051,0.256410256,0.205128205,0.153846154,0.564102564,0.102564103,0.769230769,0.333333333,0.17948718,37,1,27,0,30,1,0.306394321,0.087846049,0.295669097,0.455144387,0.322175135,0.297451001,0.143612773,0.26956826,0.463190817,0.204385489,4,7,2,4,0,6,0,0.543589744,0.192307692,0.264102564,4.564102564,1,1,1,2,2,1,1,0,1,1,6
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,2,1,1,0,1,0,1,0,2,1,3
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,2,1,1,0,1,0,1,0,2,1,3
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,2,1,0,0,1,0,1,0,0,0,3
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,2,1,0,0,1,0,1,0,0,0,3
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,1,1,1,0,0,0,1,2,2,1,4
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,1,1,1,0,0,0,1,2,2,1,4
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,2,1,1,0,1,0,1,2,2,1,5
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,2,1,2,0,1,0,1,2,2,1,5
7,8,18,0.166666667,1,0.833333333,0.111111111,0.888888889,0.444444444,1,0,0,0.888888889,0.833333333,0,0.055555556,0.444444444,0,0,0,0.777777778,0.666666667,0,0,0,0.111111111,0.444444444,0.111111111,0.555555556,0,0.222222222,0.333333333,0.111111111,18,0,15,0,10,0,0.195676247,0,0.241748679,0.419078073,0.151495854,0.298343622,0,0.230048479,0.276434591,0.151495854,8,7,3,4,1,6,0,0.533333333,0.277777778,0.188888889,4.666666667,2,1,1,2,1,1,1,2,2,1,5
